reason,name,deliveryCount
batter_not_in_player_json_output_list,K Motlanka,1212
batter_not_in_player_json_output_list,TAM Siriwardana,1211
batter_not_in_player_json_output_list,JP Faulkner,1204
batter_not_in_player_json_output_list,DEM Carter,1203
batter_not_in_player_json_output_list,Imad Wasim,1199
batter_not_in_player_json_output_list,A Mishra,1195
batter_not_in_player_json_output_list,N Boje,1194
batter_not_in_player_json_output_list,JA Morkel,1193
batter_not_in_player_json_output_list,R Chopra,1192
batter_not_in_player_json_output_list,Abdur Rehman,1191
batter_not_in_player_json_output_list,RH Priest,1191
batter_not_in_player_json_output_list,MD Stoneman,1190
batter_not_in_player_json_output_list,O Manishimwe,1184
batter_not_in_player_json_output_list,NM Hauritz,1183
batter_not_in_player_json_output_list,HDJ Siegers,1177
batter_not_in_player_json_output_list,MG Bevan,1177
batter_not_in_player_json_output_list,TM Dowlin,1174
batter_not_in_player_json_output_list,SJ Baard,1174
batter_not_in_player_json_output_list,MV Waldron,1170
batter_not_in_player_json_output_list,BJ Hodge,1167
batter_not_in_player_json_output_list,Aizaz Khan,1167
batter_not_in_player_json_output_list,KD Kesuma,1167
batter_not_in_player_json_output_list,PM Nevill,1166
batter_not_in_player_json_output_list,CR Brathwaite,1164
batter_not_in_player_json_output_list,J Botha,1163
batter_not_in_player_json_output_list,Sadaf Shamas,1153
batter_not_in_player_json_output_list,SJ Harmison,1152
batter_not_in_player_json_output_list,A Bagai,1152
batter_not_in_player_json_output_list,ST Finn,1149
batter_not_in_player_json_output_list,SR Magar,1149
batter_not_in_player_json_output_list,IK Gamantika,1149
batter_not_in_player_json_output_list,LC Sthalekar,1144
batter_not_in_player_json_output_list,RC Belbashi,1144
batter_not_in_player_json_output_list,MJ Hoggard,1143
batter_not_in_player_json_output_list,SK Patel,1142
batter_not_in_player_json_output_list,GB Hogg,1139
batter_not_in_player_json_output_list,JE Cameron,1136
batter_not_in_player_json_output_list,SR Waugh,1134
batter_not_in_player_json_output_list,JW Jenner,1133
batter_not_in_player_json_output_list,R Sandaruwan,1132
batter_not_in_player_json_output_list,W Mwatile,1130
batter_not_in_player_json_output_list,Ahmer Bin Nisar,1121
batter_not_in_player_json_output_list,MB Kruger,1116
batter_not_in_player_json_output_list,SJ Myburgh,1115
batter_not_in_player_json_output_list,CT Dhururu,1114
batter_not_in_player_json_output_list,R Rampaul,1109
batter_not_in_player_json_output_list,BN Cooper,1109
batter_not_in_player_json_output_list,NPAN Sakarini,1108
batter_not_in_player_json_output_list,AJ Stewart,1107
batter_not_in_player_json_output_list,D Dhingra,1106
batter_not_in_player_json_output_list,A Johnson,1105
batter_not_in_player_json_output_list,I Danladi,1101
batter_not_in_player_json_output_list,Zeeshan Ali,1101
batter_not_in_player_json_output_list,CA Ingram,1100
batter_not_in_player_json_output_list,IC Gaze,1098
batter_not_in_player_json_output_list,Puja Mahato,1093
batter_not_in_player_json_output_list,Haider Butt,1092
batter_not_in_player_json_output_list,J Goswami,1089
batter_not_in_player_json_output_list,P Molkenboer,1088
batter_not_in_player_json_output_list,K Awino,1088
batter_not_in_player_json_output_list,BB Chari,1087
batter_not_in_player_json_output_list,FH Edwards,1086
batter_not_in_player_json_output_list,MD Craig,1085
batter_not_in_player_json_output_list,Shamsur Rahman,1084
batter_not_in_player_json_output_list,T Ruma,1084
batter_not_in_player_json_output_list,SJ Benn,1083
batter_not_in_player_json_output_list,Sidra Nawaz,1083
batter_not_in_player_json_output_list,Manpreet Singh,1083
batter_not_in_player_json_output_list,FO Kibasu,1080
batter_not_in_player_json_output_list,B Cooper,1078
batter_not_in_player_json_output_list,CE Dean,1075
batter_not_in_player_json_output_list,Sandeep Goud,1075
batter_not_in_player_json_output_list,RJ Sidebottom,1074
batter_not_in_player_json_output_list,B Biza,1074
batter_not_in_player_json_output_list,L Bruce,1070
batter_not_in_player_json_output_list,Karan KC,1061
batter_not_in_player_json_output_list,Priyada Murali,1061
batter_not_in_player_json_output_list,LE Kaushalya,1059
batter_not_in_player_json_output_list,JA Diergaardt,1059
batter_not_in_player_json_output_list,Mahirah Izzati Ismail,1057
batter_not_in_player_json_output_list,JL Pattinson,1055
batter_not_in_player_json_output_list,Q Joseph,1055
batter_not_in_player_json_output_list,SR Patel,1050
batter_not_in_player_json_output_list,H Hiri,1050
batter_not_in_player_json_output_list,CR Pagydyala,1047
batter_not_in_player_json_output_list,AGS Gous,1045
batter_not_in_player_json_output_list,MR Aguilleira,1041
batter_not_in_player_json_output_list,CN Ackermann,1041
batter_not_in_player_json_output_list,R Satheesan,1037
batter_not_in_player_json_output_list,PA Chatterji,1027
batter_not_in_player_json_output_list,MA Carberry,1025
batter_not_in_player_json_output_list,O Tuyisenge,1022
batter_not_in_player_json_output_list,Muhammad Tanveer,1021
batter_not_in_player_json_output_list,KT Perkins,1020
batter_not_in_player_json_output_list,AP Yadav,1019
batter_not_in_player_json_output_list,CNIM Joyce,1016
batter_not_in_player_json_output_list,M Ntini,1013
batter_not_in_player_json_output_list,RJ Harris,1011
batter_not_in_player_json_output_list,II Selemani,1011
batter_not_in_player_json_output_list,Shanzeen Shahzad,1008
batter_not_in_player_json_output_list,RN ten Doeschate,1005
batter_not_in_player_json_output_list,Sami Sohail,1005
batter_not_in_player_json_output_list,Wan Julia,1004
batter_not_in_player_json_output_list,Fahima Khatun,1003
batter_not_in_player_json_output_list,Shorna Akter,1002
batter_not_in_player_json_output_list,S Muniandy,1001
batter_not_in_player_json_output_list,AR Patwa,1000
batter_not_in_player_json_output_list,TR Ambrose,998
bowler_not_in_metadata_or_player_json,Khurram Shahzad,997
batter_not_in_player_json_output_list,CB Wishart,995
batter_not_in_player_json_output_list,LE Plunkett,993
batter_not_in_player_json_output_list,Aayan Afzal Khan,991
batter_not_in_player_json_output_list,Hannan Sarkar,990
batter_not_in_player_json_output_list,Ahmad Ramdoni,990
batter_not_in_player_json_output_list,KTGD Prasad,987
batter_not_in_player_json_output_list,Q Abel,982
batter_not_in_player_json_output_list,Imran Nazir,981
batter_not_in_player_json_output_list,F Overdijk,980
batter_not_in_player_json_output_list,PL Mommsen,978
batter_not_in_player_json_output_list,Maryam Omar,978
batter_not_in_player_json_output_list,S Nampiina,976
batter_not_in_player_json_output_list,MH Richardson,972
batter_not_in_player_json_output_list,Bilal Zalmai,969
batter_not_in_player_json_output_list,E Iloku,966
batter_not_in_player_json_output_list,N Davin,963
batter_not_in_player_json_output_list,GW Flower,963
batter_not_in_player_json_output_list,S Chandramohan,956
bowler_not_in_metadata_or_player_json,Mohammad Irfan,950
batter_not_in_player_json_output_list,SM Mayers,947
batter_not_in_player_json_output_list,JE Ronalds,947
batter_not_in_player_json_output_list,CH Morris,945
batter_not_in_player_json_output_list,Abdul Waheed,945
batter_not_in_player_json_output_list,V Krishnamurthy,943
batter_not_in_player_json_output_list,RW Price,938
batter_not_in_player_json_output_list,GK Diviya,937
batter_not_in_player_json_output_list,L Louwrens,934
batter_not_in_player_json_output_list,MA Ouma,934
batter_not_in_player_json_output_list,SM Sharif,929
batter_not_in_player_json_output_list,N Choden,929
batter_not_in_player_json_output_list,OU Ranasinghe,927
batter_not_in_player_json_output_list,BMAJ Mendis,927
batter_not_in_player_json_output_list,J Gunasekar,922
batter_not_in_player_json_output_list,Iram Javed,916
batter_not_in_player_json_output_list,S Jafta,913
batter_not_in_player_json_output_list,V Saini,911
batter_not_in_player_json_output_list,Taranjeet Singh,910
batter_not_in_player_json_output_list,JF Mooney,909
batter_not_in_player_json_output_list,LR Down,908
batter_not_in_player_json_output_list,YK Pathan,908
batter_not_in_player_json_output_list,BA Pai,908
batter_not_in_player_json_output_list,Azyan Farhath,908
batter_not_in_player_json_output_list,H Lakov,907
batter_not_in_player_json_output_list,RP Singh,905
batter_not_in_player_json_output_list,Aamir Kaleem,905
batter_not_in_player_json_output_list,LR Johnson,902
batter_not_in_player_json_output_list,I Liyanage,900
batter_not_in_player_json_output_list,S Rana,898
batter_not_in_player_json_output_list,H Ishimwe,898
batter_not_in_player_json_output_list,A van der Merwe,896
batter_not_in_player_json_output_list,JO Adedeji,896
batter_not_in_player_json_output_list,Ayasha Rahman,894
bowler_not_in_metadata_or_player_json,Sohail Khan,893
batter_not_in_player_json_output_list,EL Lamb,893
batter_not_in_player_json_output_list,Mushfiqur Rahman,892
batter_not_in_player_json_output_list,R Trumpelmann,891
batter_not_in_player_json_output_list,K Nassoro,890
batter_not_in_player_json_output_list,G Matome,889
batter_not_in_player_json_output_list,Saad Bin Zafar,886
batter_not_in_player_json_output_list,DM Nakrani,883
batter_not_in_player_json_output_list,AJ Redmond,882
batter_not_in_player_json_output_list,PM Seelaar,882
batter_not_in_player_json_output_list,MDN Hansika,878
batter_not_in_player_json_output_list,Imran Anwar,878
batter_not_in_player_json_output_list,P Khadka,877
batter_not_in_player_json_output_list,SK Warne,876
batter_not_in_player_json_output_list,S Randiv,876
batter_not_in_player_json_output_list,Usman Khan,872
batter_not_in_player_json_output_list,GA Elwiss,868
batter_not_in_player_json_output_list,Shafina Mahesh,866
batter_not_in_player_json_output_list,Rubel Hossain,865
batter_not_in_player_json_output_list,CK Coventry,865
bowler_not_in_metadata_or_player_json,CJ Anderson,864
batter_not_in_player_json_output_list,DJ Willey,863
batter_not_in_player_json_output_list,S Mtae,863
batter_not_in_player_json_output_list,Vinu Kumar,863
batter_not_in_player_json_output_list,A Lister,861
batter_not_in_player_json_output_list,KD Shah,860
batter_not_in_player_json_output_list,VP Thamotharam,860
batter_not_in_player_json_output_list,JS Patel,858
batter_not_in_player_json_output_list,Zeeshan Khan,857
batter_not_in_player_json_output_list,Usman Patel,856
batter_not_in_player_json_output_list,Faisal Khan,855
batter_not_in_player_json_output_list,MA Jones,854
batter_not_in_player_json_output_list,B Bhandari,854
batter_not_in_player_json_output_list,G Voll,853
batter_not_in_player_json_output_list,Anjar Tadarus,853
batter_not_in_player_json_output_list,Ghulam Shabber,852
batter_not_in_player_json_output_list,NR Kumar,849
batter_not_in_player_json_output_list,HAM Shah,845
batter_not_in_player_json_output_list,E Dusingizimana,845
batter_not_in_player_json_output_list,PW Borren,844
batter_not_in_player_json_output_list,D Wiese,843
batter_not_in_player_json_output_list,AP Rajeevan,843
batter_not_in_player_json_output_list,CJ Ferguson,838
batter_not_in_player_json_output_list,ASS Fletcher,835
batter_not_in_player_json_output_list,M Yanagida,831
batter_not_in_player_json_output_list,MC Henriques,830
batter_not_in_player_json_output_list,DJM Short,830
batter_not_in_player_json_output_list,S Ravichandran,830
batter_not_in_player_json_output_list,Aqib Iqbal,829
batter_not_in_player_json_output_list,AN Kelly,828
batter_not_in_player_json_output_list,RG Mukasa,827
batter_not_in_player_json_output_list,PRCS Kumarihami,825
batter_not_in_player_json_output_list,V Langiatu,825
batter_not_in_player_json_output_list,FC Wilson,824
batter_not_in_player_json_output_list,C Rububagumya,824
batter_not_in_player_json_output_list,H Carlyon,822
batter_not_in_player_json_output_list,MS Panesar,820
batter_not_in_player_json_output_list,R McLaren,817
batter_not_in_player_json_output_list,DBL Powell,816
batter_not_in_player_json_output_list,D Wangmo,815
batter_not_in_player_json_output_list,JM Fields,814
batter_not_in_player_json_output_list,Salma Khatun,814
batter_not_in_player_json_output_list,RR Seth,814
batter_not_in_player_json_output_list,NK Patel,811
batter_not_in_player_json_output_list,S Nitschke,808
batter_not_in_player_json_output_list,Siow Tzin Yee,808
batter_not_in_player_json_output_list,PR Surve,807
bowler_missing_pace_spin_type,SNJ O'Keefe,806
batter_not_in_player_json_output_list,R Andrew,806
batter_not_in_player_json_output_list,T Mishra,803
batter_not_in_player_json_output_list,IMHC Joyce,800
batter_not_in_player_json_output_list,MWR Stokes,800
batter_not_in_player_json_output_list,S Gajnabi,799
batter_not_in_player_json_output_list,J Baker,799
batter_not_in_player_json_output_list,A Ndiraya,798
batter_not_in_player_json_output_list,NA Greenwood,797
batter_not_in_player_json_output_list,Nafees Iqbal,796
batter_not_in_player_json_output_list,Sohag Gazi,796
batter_not_in_player_json_output_list,MN van Wyk,794
batter_not_in_player_json_output_list,J Butler,794
batter_not_in_player_json_output_list,B Arora,794
batter_not_in_player_json_output_list,SV Carlisle,793
batter_not_in_player_json_output_list,H Karunaratne,792
batter_not_in_player_json_output_list,RMAM Avery,792
batter_not_in_player_json_output_list,BL Morgan,791
batter_not_in_player_json_output_list,R Mazumder,791
batter_not_in_player_json_output_list,S Dharnidharka,787
batter_not_in_player_json_output_list,R Nehonde,787
batter_not_in_player_json_output_list,RB Patel,786
batter_not_in_player_json_output_list,CMW Read,784
batter_not_in_player_json_output_list,Ahmed Raza,781
batter_not_in_player_json_output_list,L Jack,781
batter_not_in_player_json_output_list,Zeefa Jilani,780
batter_not_in_player_json_output_list,S van Zyl,779
batter_not_in_player_json_output_list,Yasim Murtaza,779
batter_not_in_player_json_output_list,JL Carter,778
batter_not_in_player_json_output_list,RE van der Merwe,774
batter_not_in_player_json_output_list,Fiza,773
batter_not_in_player_json_output_list,SKS Gill,772
batter_not_in_player_json_output_list,P Alako,770
batter_not_in_player_json_output_list,Zubaidi Zulkifle,770
batter_not_in_player_json_output_list,M Syrioti,769
batter_not_in_player_json_output_list,N Nipiko,768
batter_not_in_player_json_output_list,SA Okpe,766
batter_not_in_player_json_output_list,TI Gajanayake,766
batter_not_in_player_json_output_list,GSNFG Jayasuriya,765
batter_not_in_player_json_output_list,T Shadrack,762
batter_not_in_player_json_output_list,A Nel,761
batter_not_in_player_json_output_list,Ahmed Hassan,761
batter_not_in_player_json_output_list,KM Dabengwa,757
batter_not_in_player_json_output_list,SD Robson,756
batter_not_in_player_json_output_list,S Sriharsha,756
batter_not_in_player_json_output_list,B Rawal,755
batter_not_in_player_json_output_list,KM Jarvis,754
batter_not_in_player_json_output_list,NY McLean,753
