format,playerId,name,fullName,nationality,role,battingHand,hasCricsheetId,paceRuns,paceBalls,paceOuts,paceAverage,paceStrikeRate,paceFours,paceSixes,paceMetadataBowlerDeliveries,pacePlayerJsonBowlerDeliveries,spinRuns,spinBalls,spinOuts,spinAverage,spinStrikeRate,spinFours,spinSixes,spinMetadataBowlerDeliveries,spinPlayerJsonBowlerDeliveries
t20,464626,Craig Overton,Craig Overton,England,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,1172968,Dan Mousley,Daniel Richard Mousley,England,batsman,left,yes,8,4,0,,200.0,0,1,4,0,0,2,1,0.0,0.0,0,0,2,0
t20,641423,Daniel Lawrence,Daniel William Lawrence,England,all-rounder,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,362710,David Payne,David Alan Payne,England,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,646847,Dom Bess,Dominic Mark Bess,England,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,519082,Dom Sibley,Dominic Peter Sibley,England,batsman,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,1148593,Emilio Gay,Emilio Nico Gay,England,batsman,left,yes,54,21,1,54.0,257.14,8,2,21,0,10,9,2,5.0,111.11,1,0,9,0
t20,643433,George Garton,George Henry Simmons Garton,England,bowler,left,yes,2,4,1,2.0,50.0,0,0,4,0,0,0,0,,,0,0,0,0
t20,857979,George Scrimshaw,George Louis Sheridan Scrimshaw,England,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,1039481,Gus Atkinson,Angus Alexander Patrick Atkinson,England,all-rounder,right,yes,8,10,0,,80.0,0,0,10,0,2,13,1,2.0,15.38,0,0,13,0
t20,911707,Harry Brook,Harry Cherrington Brook,England,batsman,right,yes,747,426,17,43.94,175.35,69,40,387,64,548,407,25,21.92,134.64,38,20,383,33
t20,632172,Haseeb Hameed,Haseeb Hameed,England,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,455524,Jack Leach,Matthew Jack Leach,England,all-rounder,left,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,1194959,Jacob Bethell,Jacob Graham Bethell,England,all-rounder,left,yes,358,273,14,25.57,131.14,29,17,268,16,339,192,10,33.9,176.56,27,23,192,6
t20,296597,James Vince,James Michael Vince,England,batsman,right,yes,253,194,9,28.11,130.41,24,10,198,0,131,99,6,21.83,132.32,14,2,101,0
t20,510530,Jamie Overton,Jamie Overton,England,all-rounder,right,yes,59,44,3,19.67,134.09,5,2,43,5,29,40,7,4.14,72.5,0,1,42,0
t20,1096092,Jamie Smith,Jamie Luke Smith,England,wicketkeeper-batsman,right,yes,88,36,2,44.0,244.44,8,6,38,0,42,30,3,14.0,140.0,1,4,30,0
t20,669855,Jofra Archer,Jofra Chioke Archer,England,all-rounder,right,yes,93,53,8,11.62,175.47,7,6,54,5,14,20,2,7.0,70.0,0,1,20,0
t20,21440,John Simpson,John Andrew Simpson,England,batsman,left,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,1261866,John Turner,John Andrew Turner,England,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,297433,Jonny Bairstow,Jonathan Marc Bairstow,England,wicketkeeper-batsman,right,yes,884,638,26,34.0,138.56,93,33,627,39,723,528,27,26.78,136.93,48,41,526,9
t20,1112537,Jordan Cox,Jordan Matthew Cox,England,batsman,right,yes,63,41,3,21.0,153.66,8,3,41,0,25,26,1,25.0,96.15,1,1,18,8
t20,308967,Jos Buttler,Joseph Charles Buttler,England,wicketkeeper-batsman,right,yes,2422,1553,64,37.84,155.96,268,91,1577,53,1485,1061,43,34.53,139.96,94,78,1032,40
t20,303669,Jos Root,Joseph Edward Root,England,all-rounder,right,yes,557,391,12,46.42,142.46,67,12,408,0,283,264,9,31.44,107.2,21,2,269,0
t20,1330163,Josh Hull,Joshua Owen Hull,England,bowler,left,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,857975,Josh Tongue,Joshua Charles Tongue,England,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,362201,Lewis Gregory,Lewis Gregory,England,bowler,right,yes,27,21,3,9.0,128.57,2,1,21,0,18,20,3,6.0,90.0,0,1,20,0
t20,211855,Liam Dawson,Liam Andrew Dawson,England,bowler,right,yes,67,46,4,16.75,145.65,8,2,45,3,12,22,2,6.0,54.55,1,0,22,0
t20,403902,Liam Livingstone,Liam Stephen Livingstone,England,all-rounder,right,yes,649,365,24,27.04,177.81,41,45,357,40,269,250,13,20.69,107.6,8,14,246,13
t20,573170,Luke Wood,Luke Wood,England,bowler,left,yes,1,2,1,1.0,50.0,0,0,2,0,3,3,0,,100.0,0,0,4,0
t20,351588,Mark Wood,Mark Andrew Wood,England,all-rounder,right,yes,27,27,1,27.0,100.0,2,0,28,0,0,0,0,,,0,0,0,0
t20,639080,Matthew Fisher,Matthew David Fisher,England,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,653695,Matthew Parkinson,Matthew William Parkinson,England,bowler,right,yes,5,10,4,1.25,50.0,1,0,11,0,0,0,0,,,0,0,0,0
t20,1027781,Matthew Potts,Matthew James Potts,England,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,887207,Ollie Pope,Oliver John Douglas Pope,England,wicketkeeper-batsman,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,527776,Ollie Robinson,Oliver Edward Robinson,England,all-rounder,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,457279,Olly Stone,Oliver Peter Stone,England,bowler,right,yes,0,1,1,0.0,0.0,0,0,1,0,0,0,0,,,0,0,0,0
t20,669365,Phil Salt,Philip Dean Salt,England,batsman,right,yes,1137,619,34,33.44,183.68,122,59,580,76,566,398,15,37.73,142.21,47,24,393,13
t20,461632,Reece Topley,Reece James William Topley,England,bowler,right,yes,17,20,2,8.5,85.0,1,0,18,2,0,0,0,,,0,0,0,0
t20,1263691,Rehan Ahmed,Rehan Ahmed,England,all-rounder,right,yes,30,23,4,7.5,130.43,3,2,24,0,44,29,1,44.0,151.72,3,3,25,4
t20,473191,Richard Gleeson,Richard James Gleeson,England,bowler,right,yes,0,1,1,0.0,0.0,0,0,1,0,0,0,0,,,0,0,0,0
t20,398778,Rory Burns,Rory Joseph Burns,England,batsman,left,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,297628,Sam Billings,Samuel William Billings,England,batsman,right,yes,315,232,18,17.5,135.78,32,11,232,10,139,119,9,15.44,116.81,7,4,109,11
t20,662973,Sam Curran,Samuel Matthew Curran,England,all-rounder,left,yes,410,296,22,18.64,138.51,28,20,285,24,284,243,12,23.67,116.87,12,12,229,16
t20,555850,Sam Hain,Samuel Robert Hain,England,batsman,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,643885,Saqib Mahmood,Saqib Mahmood,England,bowler,right,yes,31,34,5,6.2,91.18,2,1,37,0,4,10,0,,40.0,0,0,10,0
t20,1104697,Scott Currie,Scott William Currie,England,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,1334872,Shoaib Bashir,Shoaib Bashir,England,all-rounder,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,1191192,Sonny Baker,Sonny Baker,England,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,877051,Tom Banton,Tom Banton,England,batsman,right,yes,318,227,12,26.5,140.09,34,10,229,7,378,233,15,25.2,162.23,30,22,206,32
t20,550235,Tom Curran,Thomas Kevin Curran,England,bowler,right,yes,48,44,6,8.0,109.09,1,3,43,2,16,12,0,,133.33,0,1,13,0
t20,1150772,Tom Hartley,Tom William Hartley,England,bowler,left,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,897549,Will Jacks,William George Jacks,England,all-rounder,right,yes,373,225,18,20.72,165.78,41,16,233,13,257,199,10,25.7,129.15,18,13,195,7
t20,665053,Zak Crawley,Zak Crawley,England,batsman,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,1070183,Abhishek Sharma,Abhishek Sharma,India,batsman,left,yes,986,515,22,44.82,191.46,102,62,492,53,418,222,17,24.59,188.29,34,31,215,14
t20,1176959,Akash Deep,Akash Deep,India,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,1175428,Anshul Kamboj,Anshul Kamboj,India,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,1125976,Arshdeep Singh,Arshdeep Singh,India,all-rounder,left,yes,70,66,8,8.75,106.06,8,1,68,3,13,12,4,3.25,108.33,0,2,12,0
t20,694211,Avesh Khan,Avesh Khan,India,bowler,right,yes,17,12,1,17.0,141.67,1,1,12,0,10,8,1,10.0,125.0,2,0,8,0
t20,554691,Axar Patel,Axar Rajeshbhai Patel,India,all-rounder,left,yes,501,376,29,17.28,133.24,39,18,357,42,168,126,5,33.6,133.33,6,10,115,16
t20,1284214,Bhuvneshwar Kumar,Bhuvneshwar Kumar,India,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,1131754,Chetan Sakariya,Chetan Sakariya,India,bowler,left,yes,5,7,0,,71.43,0,0,8,0,0,2,0,,0.0,0,0,0,2
t20,447261,Deepak Chahar,Deepak Lokandersingh Chahar,India,all-rounder,right,yes,41,20,2,20.5,205.0,3,3,18,2,12,8,0,,150.0,1,1,8,0
t20,497121,Deepak Hooda,Deepak Jagbir Hooda,India,batsman,right,yes,247,161,9,27.44,153.42,29,7,148,26,121,86,3,40.33,140.7,0,11,77,11
t20,1119026,Devdutt Padikkal,Devdutt Padikkal,India,batsman,left,yes,10,14,0,,71.43,1,0,14,0,28,24,2,14.0,116.67,1,1,20,4
t20,1175488,Dhruv Jurel,Dhruv Jurel,India,wicketkeeper-batsman,right,yes,9,17,3,3.0,52.94,1,0,17,0,3,6,0,,50.0,0,0,6,0
t20,452044,Hanuma Vihari,Gade Hanuma Vihari,India,all-rounder,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,625371,Hardik Pandya,Hardik Himanshu Pandya,India,all-rounder,right,yes,1641,1060,62,26.47,154.81,132,87,1028,95,569,453,15,37.93,125.61,28,34,438,25
t20,1216159,Harsh Dubey,Harsh Dubey,India,bowler,left,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,390481,Harshal Patel,Harshal Vikram Patel,India,bowler,right,yes,64,50,6,10.67,128.0,6,3,44,10,13,7,0,,185.71,3,0,7,0
t20,1312645,Harshit Rana,Harshit Pradeep Rana,India,bowler,right,yes,38,36,1,38.0,105.56,1,2,38,0,16,14,1,16.0,114.29,3,0,14,0
t20,720471,Ishan Kishan,Ishan Kishan,India,wicketkeeper-batsman,left,yes,740,537,24,30.83,137.8,79,37,501,61,558,344,20,27.9,162.21,51,31,347,11
t20,447587,J Yadav,J Yadav,India,all-rounder,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,625383,Jasprit Bumrah,Jasprit Jasbirsingh Bumrah,India,bowler,right,yes,8,14,3,2.67,57.14,1,0,14,1,4,4,1,4.0,100.0,1,0,4,0
t20,390484,Jaydev Unadkat,Jaydev Dipakbhai Unadkat,India,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,721867,Jitesh Sharma,Jitesh Mohan Sharma,India,wicketkeeper-batsman,right,yes,90,55,4,22.5,163.64,10,4,53,5,41,30,3,13.67,136.67,1,3,32,0
t20,422108,KL Rahul,Kannaur Lokesh Rahul,India,wicketkeeper-batsman,right,yes,1455,1042,37,39.32,139.64,133,67,1053,25,663,466,21,31.57,142.27,46,28,477,12
t20,398439,Karun Nair,Karun Nair,India,batsman,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,942645,Khaleel Ahmed,Khaleel Khursheed Ahmed,India,bowler,right,yes,1,2,0,,50.0,0,0,2,0,0,0,0,,,0,0,0,0
t20,471342,Krunal Pandya,Krunal Himanshu Pandya,India,batsman,left,yes,88,65,5,17.6,135.38,5,5,64,4,36,30,0,,120.0,3,1,30,0
t20,1163695,Kuldeep Sen,Kuldeep Rampal Sen,India,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,559235,Kuldeep Yadav,Kuldeep Yadav,India,bowler,left,yes,38,55,6,6.33,69.09,2,0,59,0,10,15,0,,66.67,0,0,11,4
t20,1175426,Manav Suthar,Manav Jagdusakumar Suthar,India,all-rounder,left,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,290630,Manish Pandey,Manish Krishnanand Pandey,India,batsman,right,yes,473,347,11,43.0,136.31,45,8,342,22,236,214,5,47.2,110.28,4,11,214,5
t20,398438,Mayank Agarwal,Mayank Anurag Agarwal,India,batsman,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,1292563,Mayank Yadav,Mayank Prabhu Yadav,India,bowler,right,yes,0,0,0,,,0,0,0,0,1,1,0,,100.0,0,0,1,0
t20,481896,Mohammed Shami,Mohammed Shami Ahmed,India,bowler,right,yes,7,10,2,3.5,70.0,0,1,11,0,0,0,0,,,0,0,0,0
t20,940973,Mohammed Siraj,Mohammed Siraj,India,bowler,right,yes,14,15,1,14.0,93.33,1,0,12,3,0,1,1,0.0,0.0,0,0,1,0
t20,926851,Mukesh Kumar,Mukesh Kumar,India,bowler,right,yes,5,2,0,,250.0,1,0,2,0,0,3,1,0.0,0.0,0,0,3,0
t20,700167,Navdeep Saini,Navdeep Amarjeet Saini,India,bowler,right,yes,12,11,0,,109.09,2,0,11,0,0,0,0,,,0,0,0,0
t20,604527,Nitesh Rana,Nitesh Rana,India,batsman,left,yes,5,9,2,2.5,55.56,0,0,10,0,10,18,0,,55.56,0,0,11,9
t20,1175496,Nitish Reddy,Nitish Kumar Reddy,India,all-rounder,right,yes,24,20,2,12.0,120.0,2,1,20,0,66,29,0,,227.59,2,7,18,14
t20,917159,Prasidh Krishna,Muralikrishna Prasidh Krishna,India,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,1350768,Prince Yadav,Prince Yadav,India,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,1070168,Prithvi Shaw,Prithvi Pankaj Shaw,India,batsman,right,yes,0,1,1,0.0,0.0,0,0,1,0,0,0,0,,,0,0,0,0
t20,1064812,Rahul Chahar,Rahul Desraj Chahar,India,bowler,right,yes,5,4,1,5.0,125.0,1,0,4,0,0,1,0,,0.0,0,0,0,1
t20,446763,Rahul Tripathi,Rahul Ajay Tripathi,India,bowler,right,yes,46,29,3,15.33,158.62,5,3,24,6,51,38,2,25.5,134.21,6,2,38,0
t20,823703,Rajat Patidar,Rajat Manohar Patidar,India,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,1079470,Ramandeep Singh,Ramandeep Singh,India,bowler,right,yes,15,6,0,,250.0,1,1,4,2,0,0,0,,,0,0,0,0
t20,1175441,Ravi Bishnoi,Ravi Bishnoi,India,bowler,right,yes,36,27,6,6.0,133.33,4,1,25,3,29,25,1,29.0,116.0,5,0,25,1
t20,234675,Ravindra Jadeja,Ravindrasinh Anirudhsinh Jadeja,India,all-rounder,left,yes,433,312,17,25.47,138.78,35,12,314,21,73,80,4,18.25,91.25,3,2,81,0
t20,723105,Rinku Singh,Rinku Singh,India,batsman,left,yes,430,241,11,39.09,178.42,46,23,240,20,121,116,5,24.2,104.31,3,7,109,8
t20,931581,Rishabh Pant,Rishabh Rajendra Pant,India,wicketkeeper-batsman,left,yes,770,577,34,22.65,133.45,75,28,561,53,363,320,15,24.2,113.44,27,13,305,25
t20,1079434,Riyan Parag,Riyan Parag,India,all-rounder,right,yes,34,27,4,8.5,125.93,0,3,28,0,72,42,2,36.0,171.43,3,6,33,11
t20,34102,Rohit Sharma,Rohit Gurunath Sharma,India,all-rounder,right,yes,2789,1889,90,30.99,147.64,280,134,1888,77,1134,869,34,33.35,130.49,72,59,844,31
t20,1060380,Ruturaj Gaikwad,Ruturaj Dashrat Gaikwad,India,batsman,right,yes,400,296,12,33.33,135.14,45,14,290,24,222,138,3,74.0,160.87,19,9,125,18
t20,1048739,Sai Kishore,Ravisrinivasan Sai Kishore,India,bowler,left,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,1151288,Sai Sudharsan,Bhardwaj Sai Sudharsan,India,batsman,left,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,592735,Sandeep Warrier,Sankarankutty Sandeep Warrier,India,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,425943,Sanju Samson,Sanju Viswanath Samson,India,wicketkeeper-batsman,right,yes,880,548,31,28.39,160.58,86,49,521,59,501,321,16,31.31,156.07,28,34,293,33
t20,642525,Sarfaraz Khan,Sarfaraz Naushad Khan,India,batsman,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,1159711,Shahbaz Ahmed,Shahbaz Ahmed,India,bowler,left,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,31872,Shahbaz Nadeem,Shahbaz Nadeem,India,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,475281,Shardul Thakur,Shardul Narendra Thakur,India,all-rounder,right,yes,59,29,3,19.67,203.45,4,4,31,0,10,9,0,,111.11,1,0,9,0
t20,529436,Shikhar Bharat,Kona Srikar Bharat,India,wicketkeeper-batsman,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,714451,Shivam Dube,Shivam Dube,India,all-rounder,left,yes,542,348,16,33.88,155.75,44,30,335,35,293,185,9,32.56,158.38,10,25,192,3
t20,1079848,Shivam Mavi,Shivam Pankaj Mavi,India,bowler,right,yes,21,12,2,10.5,175.0,1,2,7,5,7,6,0,,116.67,1,0,6,0
t20,642519,Shreyas Iyer,Shreyas Santosh Iyer,India,batsman,right,yes,739,558,22,33.59,132.44,74,19,527,45,331,234,12,27.58,141.45,15,21,230,10
t20,1070173,Shubman Gill,Shubman Gill,India,batsman,right,yes,583,417,18,32.39,139.81,69,18,386,46,256,190,12,21.33,134.74,23,8,172,22
t20,446507,Suryakumar Yadav,Suryakumar Ashok Yadav,India,batsman,right,yes,1937,1129,65,29.8,171.57,176,125,1093,92,1150,782,21,54.76,147.06,102,42,743,60
t20,802575,T Natarajan,Thangarasu Natarajan,India,bowler,left,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,1170265,Tilak Varma,Tilak Varma,India,batsman,left,yes,895,560,18,49.72,159.82,75,50,509,86,456,360,11,41.45,126.67,32,20,353,15
t20,822553,Tushar Deshpande,Tushar Uday Deshpande,India,bowler,left,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,376116,Umesh Yadav,Umeshkumar Tilak Yadav,India,bowler,right,yes,19,17,1,19.0,111.76,2,0,17,8,3,3,0,,100.0,0,0,3,0
t20,1246528,Umran Malik,Umran Malik,India,bowler,right,yes,5,2,0,,250.0,1,0,2,0,0,0,0,,,0,0,0,0
t20,1108375,Varun Chakravarthy,Varun Chakravarthy Vinod,India,bowler,right,yes,3,10,1,3.0,30.0,0,0,9,1,0,5,2,0.0,0.0,0,0,3,2
t20,851403,Venkatesh Iyer,Venkatesh Rajasekaran Iyer,India,batsman,left,yes,104,66,4,26.0,157.58,13,3,72,0,29,16,0,,181.25,2,2,16,0
t20,253802,Virat Kohli,Virat Kohli,India,all-rounder,right,yes,2605,1776,58,44.91,146.68,262,75,1785,71,1242,1019,19,65.37,121.88,72,38,1040,6
t20,719715,Washington Sundar,Washington Sundar,India,all-rounder,left,yes,180,125,13,13.85,144.0,15,11,133,3,85,74,2,42.5,114.86,6,3,74,2
t20,1151278,Yashasvi Jaiswal,Yashasvi Bhupendra Kumar Jaiswal,India,batsman,left,yes,444,282,10,44.4,157.45,56,19,268,26,207,115,8,25.88,180.0,21,13,111,7
t20,430246,Yuzvendra Chahal,Yuzvendra Singh Chahal,India,bowler,right,yes,6,12,2,3.0,50.0,0,0,13,0,0,0,0,,,0,0,0,0
t20,303423,Andrew Balbirnie,Andrew Balbirnie,Ireland,batsman,right,yes,1209,1000,50,24.18,120.9,131,36,1019,4,703,565,31,22.68,124.42,67,20,565,9
t20,417381,Andrew McBrine,Andrew Robert McBrine,Ireland,all-rounder,left,yes,88,71,5,17.6,123.94,7,2,70,3,43,30,2,21.5,143.33,3,2,30,0
t20,348059,Barry McCarthy,Barry John McCarthy,Ireland,all-rounder,right,yes,236,184,13,18.15,128.26,15,14,183,12,53,56,5,10.6,94.64,3,2,56,1
t20,928059,Ben White,Benjamin White,Ireland,bowler,right,yes,23,40,1,23.0,57.5,2,0,42,0,2,5,0,,40.0,0,0,5,0
t20,1193295,Benjamin Calitz,Benjamin Fredeman Calitz,Ireland,bowler,left,yes,25,29,3,8.33,86.21,2,0,29,0,78,51,4,19.5,152.94,4,5,48,3
t20,946283,Cade Carmichael,Cade Mitchell Carmichael,Ireland,batsman,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,1229953,Conor Olphert,Conor Olphert,Ireland,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,364343,Craig Young,Craig Alexander Young,Ireland,all-rounder,right,yes,66,85,8,8.25,77.65,5,2,86,0,2,9,1,2.0,22.22,0,0,5,4
t20,595921,Curtis Campher,Curtis Campher,Ireland,all-rounder,right,yes,504,372,26,19.38,135.48,47,20,389,0,452,377,18,25.11,119.89,28,10,360,25
t20,571707,Edward Kane,Tyrone Edward Kane,Ireland,bowler,right,yes,23,17,1,23.0,135.29,2,0,17,0,7,10,1,7.0,70.0,1,0,10,0
t20,1099225,Fionn Hand,Fionn Philip Hand,Ireland,bowler,right,yes,17,23,4,4.25,73.91,2,0,23,0,9,5,1,9.0,180.0,2,0,5,0
t20,1099379,Gareth Delany,Gareth James Delany,Ireland,all-rounder,right,yes,611,425,27,22.63,143.76,54,28,433,4,383,309,22,17.41,123.95,24,19,307,3
t20,1195662,Gavin Hoey,Gavin Hoey,Ireland,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,348034,George Dockrell,George Henry Dockrell,Ireland,all-rounder,right,yes,716,500,36,19.89,143.2,57,26,512,11,370,294,18,20.56,125.85,22,19,290,15
t20,379144,Graham Hume,Graham Ian Hume,Ireland,bowler,left,yes,24,23,1,24.0,104.35,2,0,24,0,13,5,0,,260.0,0,2,6,0
t20,961407,Harry Tector,Harry Tom Tector,Ireland,batsman,right,yes,845,674,30,28.17,125.37,84,19,702,7,697,603,31,22.48,115.59,39,15,593,27
t20,470917,James McCollum,James Alexander McCollum,Ireland,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,1394079,Jordan Neill,Jordan Enno Neill,Ireland,all-rounder,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,928067,Josh Little,Josh Little,Ireland,bowler,left,yes,102,111,7,14.57,91.89,8,3,110,2,20,26,1,20.0,76.92,2,0,27,0
t20,928057,Lorcan Tucker,Lorcan Tucker,Ireland,wicketkeeper-batsman,right,yes,761,569,33,23.06,133.74,85,20,579,12,628,539,23,27.3,116.51,47,14,520,22
t20,526441,Mark Adair,Mark Richard Adair,Ireland,all-rounder,right,yes,537,392,30,17.9,136.99,32,31,402,6,242,197,16,15.12,122.84,21,8,194,9
t20,1263361,Matthew Humphreys,Matthew James Humphreys,Ireland,bowler,right,yes,6,10,3,2.0,60.0,0,0,11,0,6,5,1,6.0,120.0,1,0,5,0
t20,594992,Murray Commins,Murray Commins,Ireland,batsman,left,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,1112535,Neil Rock,Neil Alan Rock,Ireland,wicketkeeper,left,yes,93,83,8,11.62,112.05,7,3,86,0,61,62,6,10.17,98.39,5,0,66,0
t20,303427,Paul Stirling,Paul Robert Stirling,Ireland,all-rounder,right,yes,1876,1432,66,28.42,131.01,226,61,1482,10,1093,774,43,25.42,141.21,116,48,780,4
t20,333000,Peter Moor,Peter Joseph Moor,Ireland,wicketkeeper-batsman,right,yes,109,99,8,13.62,110.1,8,6,105,0,199,132,4,49.75,150.76,11,15,135,0
t20,1295901,Reuben Wilson,Reuben Brian Wilson,Ireland,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,468573,Ross Adair,George Ross Adair,Ireland,bowler,right,yes,298,212,12,24.83,140.57,33,14,227,0,190,133,7,27.14,142.86,13,14,119,17
t20,303508,Shane Getkate,Shane Charles Getkate,Ireland,all-rounder,right,yes,94,69,9,10.44,136.23,7,4,71,0,114,112,7,16.29,101.79,1,7,113,0
t20,1005257,Simi Singh,Simi Singh,Ireland,all-rounder,right,yes,132,120,11,12.0,110.0,12,2,121,5,79,79,8,9.88,100.0,4,2,76,5
t20,961401,Stephen Doheny,Stephen Thomas Doheny,Ireland,batsman,right,yes,16,16,2,8.0,100.0,2,0,16,0,3,5,1,3.0,60.0,0,0,5,0
t20,547760,Theo van Woerkom,Theo Francis van Woerkom,Ireland,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,1253296,Thomas Mayes,Thomas Mayes,Ireland,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,1195143,Tim Tector,Tim Heatley Tector,Ireland,bowler,right,yes,64,38,2,32.0,168.42,8,3,38,0,30,25,2,15.0,120.0,4,0,25,0
t20,928073,William McClintock,William McClintock,Ireland,bowler,right,yes,25,24,1,25.0,104.17,4,0,24,0,7,9,0,,77.78,0,0,10,0
t20,450860,Adam Milne,Adam Fraser Milne,New Zealand,bowler,right,yes,65,57,5,13.0,114.04,1,5,55,5,16,27,4,4.0,59.26,0,1,27,0
t20,1193546,Adithya Ashok,Adithya Ashok,New Zealand,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
t20,595783,Ajaz Patel,Ajaz Yunus Patel,New Zealand,bowler,left,yes,2,7,2,1.0,28.57,0,0,7,0,5,7,0,,71.43,0,0,7,0
t20,1125536,Ben Lister,Benjamin George Lister,New Zealand,bowler,right,yes,1,4,2,0.5,25.0,0,0,4,0,0,2,0,,0.0,0,0,2,0
t20,959769,Ben Sears,Benjamin Vincent Sears,New Zealand,bowler,right,yes,22,31,3,7.33,70.97,2,0,35,0,1,2,0,,50.0,0,0,2,0
t20,1410577,Bevon Jacobs,Bevon-John Jacobs,New Zealand,batsman,right,yes,102,67,4,25.5,152.24,7,5,69,4,81,61,2,40.5,132.79,3,5,62,0
t20,854909,Blair Tickner,Blair Marshall Tickner,New Zealand,bowler,right,yes,10,20,2,5.0,50.0,0,0,20,0,1,3,0,,33.33,0,0,3,0
t20,379890,Chad Bowes,Chad Jayson Bowes,New Zealand,bowler,right,yes,127,95,7,18.14,133.68,21,1,92,9,60,59,3,20.0,101.69,6,1,59,0
t20,526021,Cole McConchie,Cole Edward McConchie,New Zealand,bowler,right,yes,108,74,5,21.6,145.95,12,2,78,3,69,77,5,13.8,89.61,4,1,78,0
